File,Line,Sentiment,SentimentScore
joebidencomprehend.csv,3545,NEUTRAL,"{'Mixed': 0.10139665007591248, 'Negative': 0.44204002618789673, 'Neutral': 0.44732925295829773, 'Positive': 0.009233996272087097}"
joebidencomprehend.csv,3568,NEGATIVE,"{'Mixed': 0.005577105097472668, 'Negative': 0.7631095051765442, 'Neutral': 0.22578251361846924, 'Positive': 0.005530907306820154}"
joebidencomprehend.csv,3595,MIXED,"{'Mixed': 0.7615171074867249, 'Negative': 0.10807862877845764, 'Neutral': 0.10579712688922882, 'Positive': 0.024607181549072266}"
joebidencomprehend.csv,3651,NEGATIVE,"{'Mixed': 0.053218644112348557, 'Negative': 0.7168301939964294, 'Neutral': 0.22329284250736237, 'Positive': 0.00665828213095665}"
joebidencomprehend.csv,3671,NEGATIVE,"{'Mixed': 0.05924473702907562, 'Negative': 0.5232362747192383, 'Neutral': 0.4137042164802551, 'Positive': 0.003814752446487546}"
joebidencomprehend.csv,3682,NEUTRAL,"{'Mixed': 0.2005317211151123, 'Negative': 0.22653092443943024, 'Neutral': 0.5362298488616943, 'Positive': 0.036707449704408646}"
joebidencomprehend.csv,3697,NEGATIVE,"{'Mixed': 0.23735812306404114, 'Negative': 0.5989287495613098, 'Neutral': 0.1586635857820511, 'Positive': 0.005049532279372215}"
joebidencomprehend.csv,3710,NEGATIVE,"{'Mixed': 0.01919723115861416, 'Negative': 0.747003972530365, 'Neutral': 0.2297641634941101, 'Positive': 0.004034678917378187}"
joebidencomprehend.csv,3727,NEGATIVE,"{'Mixed': 0.002589826937764883, 'Negative': 0.8746570348739624, 'Neutral': 0.12166795134544373, 'Positive': 0.001085225259885192}"
joebidencomprehend.csv,3733,NEUTRAL,"{'Mixed': 0.0019743319135159254, 'Negative': 0.4356688857078552, 'Neutral': 0.55796879529953, 'Positive': 0.004388050641864538}"
joebidencomprehend.csv,3742,NEGATIVE,"{'Mixed': 0.30067095160484314, 'Negative': 0.3604382574558258, 'Neutral': 0.3193759024143219, 'Positive': 0.019514787942171097}"
joebidencomprehend.csv,3746,NEGATIVE,"{'Mixed': 0.1623622477054596, 'Negative': 0.47215649485588074, 'Neutral': 0.33496060967445374, 'Positive': 0.03052069991827011}"
joebidencomprehend.csv,3750,NEGATIVE,"{'Mixed': 0.21781665086746216, 'Negative': 0.5735929012298584, 'Neutral': 0.20044474303722382, 'Positive': 0.00814573373645544}"
joebidencomprehend.csv,3846,NEUTRAL,"{'Mixed': 0.07340299338102341, 'Negative': 0.381665974855423, 'Neutral': 0.5412952899932861, 'Positive': 0.0036357587669044733}"
joebidencomprehend.csv,3910,NEGATIVE,"{'Mixed': 0.13049529492855072, 'Negative': 0.709023118019104, 'Neutral': 0.15517190098762512, 'Positive': 0.005309663712978363}"
joebidencomprehend.csv,3912,MIXED,"{'Mixed': 0.8720594048500061, 'Negative': 0.06394629925489426, 'Neutral': 0.04829190671443939, 'Positive': 0.0157023835927248}"
joebidencomprehend.csv,3920,NEUTRAL,"{'Mixed': 0.0012633654987439513, 'Negative': 0.05184045061469078, 'Neutral': 0.9168965816497803, 'Positive': 0.029999660328030586}"
joebidencomprehend.csv,3930,NEGATIVE,"{'Mixed': 0.1733323186635971, 'Negative': 0.4591173231601715, 'Neutral': 0.3575077950954437, 'Positive': 0.01004257146269083}"
joebidencomprehend.csv,3931,NEUTRAL,"{'Mixed': 0.0017643915489315987, 'Negative': 0.13056685030460358, 'Neutral': 0.8255483508110046, 'Positive': 0.042120419442653656}"
joebidencomprehend.csv,3960,NEGATIVE,"{'Mixed': 0.014551823027431965, 'Negative': 0.7809910774230957, 'Neutral': 0.20067891478538513, 'Positive': 0.003778117476031184}"
joebidencomprehend.csv,3965,NEUTRAL,"{'Mixed': 0.006209321785718203, 'Negative': 0.2684301733970642, 'Neutral': 0.7217248678207397, 'Positive': 0.0036356975324451923}"
joebidencomprehend.csv,3977,MIXED,"{'Mixed': 0.44041088223457336, 'Negative': 0.1993899941444397, 'Neutral': 0.3278604745864868, 'Positive': 0.03233863785862923}"
joebidencomprehend.csv,3992,NEUTRAL,"{'Mixed': 4.8624660848872736e-05, 'Negative': 0.0005315527669154108, 'Neutral': 0.9959945678710938, 'Positive': 0.0034251518081873655}"
joebidencomprehend.csv,3732,NEUTRAL,"{'Mixed': 0.0013101408258080482, 'Negative': 0.48620691895484924, 'Neutral': 0.5114632844924927, 'Positive': 0.0010195713257417083}"
joebidencomprehend.csv,3737,NEUTRAL,"{'Mixed': 0.0043410020880401134, 'Negative': 0.2367568165063858, 'Neutral': 0.7401679754257202, 'Positive': 0.018734252080321312}"
joebidencomprehend.csv,3738,NEUTRAL,"{'Mixed': 0.0034364901948720217, 'Negative': 0.23609939217567444, 'Neutral': 0.6179170608520508, 'Positive': 0.14254707098007202}"
joebidencomprehend.csv,3749,NEUTRAL,"{'Mixed': 0.00038991874316707253, 'Negative': 0.0398561954498291, 'Neutral': 0.9593643546104431, 'Positive': 0.00038958125514909625}"
joebidencomprehend.csv,3753,MIXED,"{'Mixed': 0.43014174699783325, 'Negative': 0.2508622705936432, 'Neutral': 0.29256102442741394, 'Positive': 0.02643495798110962}"
joebidencomprehend.csv,3779,NEUTRAL,"{'Mixed': 0.1535734236240387, 'Negative': 0.3289323151111603, 'Neutral': 0.4189729690551758, 'Positive': 0.09852127730846405}"
joebidencomprehend.csv,3780,POSITIVE,"{'Mixed': 0.0006183044170029461, 'Negative': 0.0023560042027384043, 'Neutral': 0.18686947226524353, 'Positive': 0.8101562261581421}"
joebidencomprehend.csv,3781,NEUTRAL,"{'Mixed': 0.0026245375629514456, 'Negative': 0.08401665091514587, 'Neutral': 0.9111432433128357, 'Positive': 0.002215607324615121}"
joebidencomprehend.csv,3788,NEUTRAL,"{'Mixed': 0.06209074333310127, 'Negative': 0.012240712530910969, 'Neutral': 0.8759726881980896, 'Positive': 0.049695853143930435}"
joebidencomprehend.csv,3792,NEUTRAL,"{'Mixed': 0.0726303830742836, 'Negative': 0.14063602685928345, 'Neutral': 0.773804783821106, 'Positive': 0.01292881928384304}"
joebidencomprehend.csv,3794,NEUTRAL,"{'Mixed': 1.508570130681619e-05, 'Negative': 0.00021034751262050122, 'Neutral': 0.9993475079536438, 'Positive': 0.0004270240315236151}"
joebidencomprehend.csv,3796,NEUTRAL,"{'Mixed': 0.24819858372211456, 'Negative': 0.15615330636501312, 'Neutral': 0.5924756526947021, 'Positive': 0.0031724702566862106}"
joebidencomprehend.csv,3798,NEUTRAL,"{'Mixed': 0.009816995821893215, 'Negative': 0.08720767498016357, 'Neutral': 0.8962018489837646, 'Positive': 0.006773478351533413}"
joebidencomprehend.csv,3809,NEUTRAL,"{'Mixed': 0.04226914793252945, 'Negative': 0.07292750477790833, 'Neutral': 0.7904724478721619, 'Positive': 0.09433095902204514}"
joebidencomprehend.csv,3811,NEUTRAL,"{'Mixed': 0.009816995821893215, 'Negative': 0.08720767498016357, 'Neutral': 0.8962018489837646, 'Positive': 0.006773478351533413}"
joebidencomprehend.csv,3832,NEGATIVE,"{'Mixed': 0.0030325651168823242, 'Negative': 0.9299808740615845, 'Neutral': 0.06613939255475998, 'Positive': 0.0008470943430438638}"
joebidencomprehend.csv,3851,NEGATIVE,"{'Mixed': 0.2844879627227783, 'Negative': 0.4305904507637024, 'Neutral': 0.2182682305574417, 'Positive': 0.06665331870317459}"
joebidencomprehend.csv,3853,NEGATIVE,"{'Mixed': 0.0849045142531395, 'Negative': 0.6123096346855164, 'Neutral': 0.27301961183547974, 'Positive': 0.029766280204057693}"
joebidencomprehend.csv,3854,NEGATIVE,"{'Mixed': 0.00518432492390275, 'Negative': 0.5878673791885376, 'Neutral': 0.40179648995399475, 'Positive': 0.005151703022420406}"
joebidencomprehend.csv,3893,NEUTRAL,"{'Mixed': 2.4933206077548675e-05, 'Negative': 0.0034330408088862896, 'Neutral': 0.9945777654647827, 'Positive': 0.001964264316484332}"
joebidencomprehend.csv,3917,NEUTRAL,"{'Mixed': 0.0005887903971597552, 'Negative': 0.0004460154159460217, 'Neutral': 0.9920263886451721, 'Positive': 0.006938744802027941}"
joebidencomprehend.csv,3929,NEUTRAL,"{'Mixed': 0.0006079284939914942, 'Negative': 0.005036593414843082, 'Neutral': 0.9915325045585632, 'Positive': 0.002823034767061472}"
joebidencomprehend.csv,3934,NEUTRAL,"{'Mixed': 0.015905458480119705, 'Negative': 0.10721829533576965, 'Neutral': 0.8515779376029968, 'Positive': 0.02529839053750038}"
joebidencomprehend.csv,3943,NEGATIVE,"{'Mixed': 0.011545962654054165, 'Negative': 0.8200399279594421, 'Neutral': 0.16478031873703003, 'Positive': 0.003633806947618723}"
joebidencomprehend.csv,3966,NEUTRAL,"{'Mixed': 0.028965096920728683, 'Negative': 0.21202300488948822, 'Neutral': 0.7113564014434814, 'Positive': 0.047655511647462845}"
joebidencomprehend.csv,3972,NEGATIVE,"{'Mixed': 0.0002825348637998104, 'Negative': 0.8503915071487427, 'Neutral': 0.14888505637645721, 'Positive': 0.000440906616859138}"
joebidencomprehend.csv,3982,MIXED,"{'Mixed': 0.624925971031189, 'Negative': 0.17094682157039642, 'Neutral': 0.1527111679315567, 'Positive': 0.05141601338982582}"
joebidencomprehend.csv,3987,NEGATIVE,"{'Mixed': 0.0014597554691135883, 'Negative': 0.7774733901023865, 'Neutral': 0.21994514763355255, 'Positive': 0.0011217230930924416}"
joebidencomprehend.csv,3989,NEGATIVE,"{'Mixed': 0.060175079852342606, 'Negative': 0.4723423719406128, 'Neutral': 0.46322187781333923, 'Positive': 0.004260580521076918}"
joebidencomprehend.csv,3990,NEUTRAL,"{'Mixed': 0.0007815510034561157, 'Negative': 0.0923544391989708, 'Neutral': 0.6493721008300781, 'Positive': 0.2574920058250427}"
joebidencomprehend.csv,3995,NEUTRAL,"{'Mixed': 0.006380572449415922, 'Negative': 0.38586294651031494, 'Neutral': 0.606850802898407, 'Positive': 0.0009056698763743043}"
joebidencomprehend.csv,4005,NEUTRAL,"{'Mixed': 0.0002786443510558456, 'Negative': 0.02003682404756546, 'Neutral': 0.9576582908630371, 'Positive': 0.022026166319847107}"
joebidencomprehend.csv,3485,NEUTRAL,"{'Mixed': 0.15133273601531982, 'Negative': 0.2820088267326355, 'Neutral': 0.5619980096817017, 'Positive': 0.004660420119762421}"
joebidencomprehend.csv,3496,NEUTRAL,"{'Mixed': 0.0011493851197883487, 'Negative': 0.3165435194969177, 'Neutral': 0.6774834394454956, 'Positive': 0.004823615308851004}"
joebidencomprehend.csv,3507,NEUTRAL,"{'Mixed': 7.600825028930558e-06, 'Negative': 0.0003961922775488347, 'Neutral': 0.9971797466278076, 'Positive': 0.0024165106005966663}"
joebidencomprehend.csv,3546,NEUTRAL,"{'Mixed': 0.08133427798748016, 'Negative': 0.44744789600372314, 'Neutral': 0.45812085270881653, 'Positive': 0.013096954673528671}"
joebidencomprehend.csv,3557,NEGATIVE,"{'Mixed': 0.12273242324590683, 'Negative': 0.5299296975135803, 'Neutral': 0.3447364270687103, 'Positive': 0.002601455431431532}"
joebidencomprehend.csv,3571,NEUTRAL,"{'Mixed': 0.022108638659119606, 'Negative': 0.1288783848285675, 'Neutral': 0.8084788918495178, 'Positive': 0.04053401201963425}"
joebidencomprehend.csv,3586,NEGATIVE,"{'Mixed': 0.00572190759703517, 'Negative': 0.6728948354721069, 'Neutral': 0.3187029957771301, 'Positive': 0.0026802460197359324}"
joebidencomprehend.csv,3638,NEUTRAL,"{'Mixed': 0.0020550356712192297, 'Negative': 0.012063059024512768, 'Neutral': 0.98533695936203, 'Positive': 0.0005449936725199223}"
joebidencomprehend.csv,3672,NEGATIVE,"{'Mixed': 9.886318730423227e-05, 'Negative': 0.9041190147399902, 'Neutral': 0.09534335136413574, 'Positive': 0.00043875654228031635}"
joebidencomprehend.csv,3719,NEUTRAL,"{'Mixed': 0.0011493851197883487, 'Negative': 0.3165435194969177, 'Neutral': 0.6774834394454956, 'Positive': 0.004823615308851004}"
joebidencomprehend.csv,3723,NEUTRAL,"{'Mixed': 2.5146200641756877e-05, 'Negative': 0.015139920637011528, 'Neutral': 0.9831438660621643, 'Positive': 0.0016910391859710217}"
joebidencomprehend.csv,3785,NEUTRAL,"{'Mixed': 0.0011493851197883487, 'Negative': 0.3165435194969177, 'Neutral': 0.6774834394454956, 'Positive': 0.004823615308851004}"
joebidencomprehend.csv,3790,NEUTRAL,"{'Mixed': 0.06540026515722275, 'Negative': 0.29880648851394653, 'Neutral': 0.5920180082321167, 'Positive': 0.04377523437142372}"
joebidencomprehend.csv,3793,NEGATIVE,"{'Mixed': 0.00572190759703517, 'Negative': 0.6728948354721069, 'Neutral': 0.3187029957771301, 'Positive': 0.0026802460197359324}"
joebidencomprehend.csv,3797,NEUTRAL,"{'Mixed': 4.7058660129550844e-05, 'Negative': 0.0013434241991490126, 'Neutral': 0.9973536729812622, 'Positive': 0.001255888375453651}"
joebidencomprehend.csv,3810,NEGATIVE,"{'Mixed': 0.008054638281464577, 'Negative': 0.731967568397522, 'Neutral': 0.25408756732940674, 'Positive': 0.005890233442187309}"
joebidencomprehend.csv,3827,NEUTRAL,"{'Mixed': 0.0011493851197883487, 'Negative': 0.3165435194969177, 'Neutral': 0.6774834394454956, 'Positive': 0.004823615308851004}"
joebidencomprehend.csv,3842,NEUTRAL,"{'Mixed': 0.0011493851197883487, 'Negative': 0.3165435194969177, 'Neutral': 0.6774834394454956, 'Positive': 0.004823615308851004}"
joebidencomprehend.csv,3845,NEGATIVE,"{'Mixed': 0.02240701951086521, 'Negative': 0.5707434415817261, 'Neutral': 0.39671653509140015, 'Positive': 0.010133020579814911}"
joebidencomprehend.csv,3857,NEGATIVE,"{'Mixed': 0.10740172863006592, 'Negative': 0.5061677098274231, 'Neutral': 0.38054516911506653, 'Positive': 0.005885343998670578}"
joebidencomprehend.csv,3864,NEUTRAL,"{'Mixed': 0.0011493851197883487, 'Negative': 0.3165435194969177, 'Neutral': 0.6774834394454956, 'Positive': 0.004823615308851004}"
joebidencomprehend.csv,3897,NEUTRAL,"{'Mixed': 0.0011493851197883487, 'Negative': 0.3165435194969177, 'Neutral': 0.6774834394454956, 'Positive': 0.004823615308851004}"
joebidencomprehend.csv,3918,NEUTRAL,"{'Mixed': 0.1524447798728943, 'Negative': 0.09367434680461884, 'Neutral': 0.7439768314361572, 'Positive': 0.009904097765684128}"
joebidencomprehend.csv,3919,NEGATIVE,"{'Mixed': 0.024743305519223213, 'Negative': 0.7458160519599915, 'Neutral': 0.22758957743644714, 'Positive': 0.0018510519294068217}"
joebidencomprehend.csv,3938,NEUTRAL,"{'Mixed': 0.0011493851197883487, 'Negative': 0.3165435194969177, 'Neutral': 0.6774834394454956, 'Positive': 0.004823615308851004}"
joebidencomprehend.csv,3945,NEUTRAL,"{'Mixed': 0.00012946015340276062, 'Negative': 0.09814497083425522, 'Neutral': 0.8817494511604309, 'Positive': 0.019976124167442322}"
joebidencomprehend.csv,3954,NEUTRAL,"{'Mixed': 0.0011493851197883487, 'Negative': 0.3165435194969177, 'Neutral': 0.6774834394454956, 'Positive': 0.004823615308851004}"
joebidencomprehend.csv,3961,NEGATIVE,"{'Mixed': 0.0008486012811772525, 'Negative': 0.6253212094306946, 'Neutral': 0.37161019444465637, 'Positive': 0.0022199158556759357}"
joebidencomprehend.csv,3971,NEUTRAL,"{'Mixed': 0.08456882834434509, 'Negative': 0.28063106536865234, 'Neutral': 0.6212198734283447, 'Positive': 0.013580200262367725}"
joebidencomprehend.csv,3976,NEUTRAL,"{'Mixed': 0.2055875062942505, 'Negative': 0.025384478271007538, 'Neutral': 0.762208104133606, 'Positive': 0.006819802336394787}"
joebidencomprehend.csv,4002,NEUTRAL,"{'Mixed': 0.2889670431613922, 'Negative': 0.30066806077957153, 'Neutral': 0.4051007628440857, 'Positive': 0.005264136008918285}"
joebidencomprehend.csv,4031,NEUTRAL,"{'Mixed': 0.0006267940625548363, 'Negative': 0.32377398014068604, 'Neutral': 0.6376535892486572, 'Positive': 0.037945590913295746}"
joebidencomprehend.csv,3969,NEUTRAL,"{'Mixed': 0.002833101199939847, 'Negative': 0.010960853658616543, 'Neutral': 0.9567363858222961, 'Positive': 0.029469680041074753}"
joebidencomprehend.csv,3970,NEUTRAL,"{'Mixed': 0.00845708791166544, 'Negative': 0.0048453230410814285, 'Neutral': 0.9741135239601135, 'Positive': 0.012584127485752106}"
joebidencomprehend.csv,3974,NEUTRAL,"{'Mixed': 0.00014458630175795406, 'Negative': 0.0005818632198497653, 'Neutral': 0.9983598589897156, 'Positive': 0.0009136819862760603}"
joebidencomprehend.csv,3978,NEUTRAL,"{'Mixed': 0.001983535708859563, 'Negative': 0.014366129413247108, 'Neutral': 0.7961015701293945, 'Positive': 0.18754878640174866}"
joebidencomprehend.csv,3979,NEUTRAL,"{'Mixed': 0.00845708791166544, 'Negative': 0.0048453230410814285, 'Neutral': 0.9741135239601135, 'Positive': 0.012584127485752106}"
joebidencomprehend.csv,3981,NEUTRAL,"{'Mixed': 0.00845708791166544, 'Negative': 0.0048453230410814285, 'Neutral': 0.9741135239601135, 'Positive': 0.012584127485752106}"
joebidencomprehend.csv,3983,NEUTRAL,"{'Mixed': 0.00845708791166544, 'Negative': 0.0048453230410814285, 'Neutral': 0.9741135239601135, 'Positive': 0.012584127485752106}"
joebidencomprehend.csv,3994,NEUTRAL,"{'Mixed': 0.00845708791166544, 'Negative': 0.0048453230410814285, 'Neutral': 0.9741135239601135, 'Positive': 0.012584127485752106}"
joebidencomprehend.csv,3997,NEUTRAL,"{'Mixed': 0.00845708791166544, 'Negative': 0.0048453230410814285, 'Neutral': 0.9741135239601135, 'Positive': 0.012584127485752106}"
joebidencomprehend.csv,3998,MIXED,"{'Mixed': 0.7103086113929749, 'Negative': 0.09915831685066223, 'Neutral': 0.17547032237052917, 'Positive': 0.015062798745930195}"
joebidencomprehend.csv,4006,NEUTRAL,"{'Mixed': 0.00845708791166544, 'Negative': 0.0048453230410814285, 'Neutral': 0.9741135239601135, 'Positive': 0.012584127485752106}"
joebidencomprehend.csv,4007,NEUTRAL,"{'Mixed': 0.00010270752682117745, 'Negative': 0.00023080383834894747, 'Neutral': 0.9984362721443176, 'Positive': 0.0012301458045840263}"
joebidencomprehend.csv,4008,NEUTRAL,"{'Mixed': 0.00022229911701288074, 'Negative': 0.001452937489375472, 'Neutral': 0.9962599277496338, 'Positive': 0.0020648110657930374}"
joebidencomprehend.csv,4009,NEUTRAL,"{'Mixed': 0.00845708791166544, 'Negative': 0.0048453230410814285, 'Neutral': 0.9741135239601135, 'Positive': 0.012584127485752106}"
joebidencomprehend.csv,4010,NEUTRAL,"{'Mixed': 0.00845708791166544, 'Negative': 0.0048453230410814285, 'Neutral': 0.9741135239601135, 'Positive': 0.012584127485752106}"
joebidencomprehend.csv,4012,NEUTRAL,"{'Mixed': 1.0700676284614019e-05, 'Negative': 0.0006796923698857427, 'Neutral': 0.9980127811431885, 'Positive': 0.001296776463277638}"
joebidencomprehend.csv,4013,NEUTRAL,"{'Mixed': 0.00845708791166544, 'Negative': 0.0048453230410814285, 'Neutral': 0.9741135239601135, 'Positive': 0.012584127485752106}"
joebidencomprehend.csv,4022,NEUTRAL,"{'Mixed': 6.699638470308855e-05, 'Negative': 0.2432379424571991, 'Neutral': 0.7560524344444275, 'Positive': 0.0006426935433410108}"
joebidencomprehend.csv,4023,NEUTRAL,"{'Mixed': 0.00845708791166544, 'Negative': 0.0048453230410814285, 'Neutral': 0.9741135239601135, 'Positive': 0.012584127485752106}"
joebidencomprehend.csv,4024,NEUTRAL,"{'Mixed': 0.06667254865169525, 'Negative': 0.24888567626476288, 'Neutral': 0.6660013794898987, 'Positive': 0.018440350890159607}"
joebidencomprehend.csv,4025,NEUTRAL,"{'Mixed': 0.00845708791166544, 'Negative': 0.0048453230410814285, 'Neutral': 0.9741135239601135, 'Positive': 0.012584127485752106}"
joebidencomprehend.csv,4026,NEUTRAL,"{'Mixed': 0.000519013439770788, 'Negative': 0.0015126034850254655, 'Neutral': 0.9976716637611389, 'Positive': 0.00029673942481167614}"
joebidencomprehend.csv,4027,NEUTRAL,"{'Mixed': 0.00845708791166544, 'Negative': 0.0048453230410814285, 'Neutral': 0.9741135239601135, 'Positive': 0.012584127485752106}"
joebidencomprehend.csv,4029,NEUTRAL,"{'Mixed': 0.00845708791166544, 'Negative': 0.0048453230410814285, 'Neutral': 0.9741135239601135, 'Positive': 0.012584127485752106}"
joebidencomprehend.csv,4032,NEUTRAL,"{'Mixed': 0.00845708791166544, 'Negative': 0.0048453230410814285, 'Neutral': 0.9741135239601135, 'Positive': 0.012584127485752106}"
joebidencomprehend.csv,4034,NEUTRAL,"{'Mixed': 0.00845708791166544, 'Negative': 0.0048453230410814285, 'Neutral': 0.9741135239601135, 'Positive': 0.012584127485752106}"
joebidencomprehend.csv,4042,NEUTRAL,"{'Mixed': 0.00845708791166544, 'Negative': 0.0048453230410814285, 'Neutral': 0.9741135239601135, 'Positive': 0.012584127485752106}"
joebidencomprehend.csv,4044,NEUTRAL,"{'Mixed': 0.00845708791166544, 'Negative': 0.0048453230410814285, 'Neutral': 0.9741135239601135, 'Positive': 0.012584127485752106}"
joebidencomprehend.csv,4046,NEUTRAL,"{'Mixed': 0.00845708791166544, 'Negative': 0.0048453230410814285, 'Neutral': 0.9741135239601135, 'Positive': 0.012584127485752106}"
joebidencomprehend.csv,4047,NEGATIVE,"{'Mixed': 0.2268838882446289, 'Negative': 0.6760419011116028, 'Neutral': 0.08808305859565735, 'Positive': 0.00899107102304697}"
